id,customer,price
5516,prz,4571
5517,mfb,1552
5518,kmb,34
5519,fmy,4971
5520,ygw,4706
5521,dtw,3412
5522,dyw,3733
5523,fjl,2223
5524,mgm,137
5525,cll,2464
5526,qrl,2381
5527,tzx,4875
5528,jxb,4779
5529,ydg,2568
5530,nsl,4100
5531,tdz,4970
5532,yrm,1934
5533,smj,1060
5534,ggr,1595
5535,hpq,1549
5536,zzt,2293
5537,hht,1411
5538,tjz,3849
5539,mmd,3865
5540,pdl,1976
5541,ljf,1177
5542,bgt,2087
5543,pcl,235
5544,pyz,2277
5545,gry,1218
5546,hcs,442
5547,wzw,1902
5548,lyy,1458
5549,qff,3690
5550,xgt,3352
5551,xpq,962
5552,fcm,604
5553,rzp,849
5554,ljb,3636
5555,qdg,3148
5556,ngf,928
5557,rcq,818
5558,hhb,713
5559,jts,1258
5560,hwy,121
5561,tyj,2285
5562,khm,112
5563,gtm,4063
5564,jqq,2909
5565,jrh,2517
5566,wzs,404
5567,jkz,1840
5568,cck,3917
5569,mbh,3618
5570,ygh,3248
5571,cpx,3565
5572,wnc,4068
5573,jyt,2370
5574,lcb,2007
5575,wdy,4916
5576,gbs,600
5577,knz,4062
5578,ypr,4479
5579,ryb,1725
5580,qng,563
5581,wqc,1126
5582,hmz,901
5583,txp,599
5584,fgw,139
5585,qxy,1098
5586,kqg,3593
5587,ygj,148
5588,ldl,2310
5589,kkl,4755
5590,cwl,4494
5591,rqn,2829
5592,zjy,1715
5593,qpz,4116
5594,rxf,2987
5595,sfj,2381
5596,bqp,4582
5597,dzs,1772
5598,xgh,4590
5599,tlz,4669
5600,zkk,1637
5601,nqs,2730
5602,hmn,2171
5603,lwq,68
5604,mmc,167
5605,tfd,128
5606,zgx,958
5607,ddj,854
5608,wrd,694
5609,hjz,120
5610,tbp,29
5611,bzz,784
5612,csj,221
5613,crx,535
5614,mcp,268
5615,dmq,650
5616,ycp,348
5617,hwc,147
5618,rnc,796
5619,gbb,614
5620,kkn,848
5621,qbz,156
5622,mlz,945
5623,jhw,760
5624,bgn,257
5625,fjj,829
5626,xmp,102
5627,mfz,858
5628,lmp,784
5629,zjk,926
5630,mst,927
5631,nym,850
5632,qxm,353
5633,ljh,339
5634,fdt,714
5635,qpl,477
5636,nmj,707
5637,wxl,943
5638,mhn,487
5639,jss,2
5640,lch,866
5641,clh,755
5642,xhr,766
5643,mxf,374
5644,mbb,146
5645,fld,697
5646,mnw,741
5647,kqq,271
5648,lpn,76
5649,rsh,692
5650,pzy,129
5651,tct,613
5652,nfd,272
5653,xdg,587
5654,njk,304
5655,rjf,978
5656,gxq,702
5657,sqz,931
5658,hgh,170
5659,zgj,912
5660,lks,988
5661,ltf,14
5662,rlj,106
5663,xfd,675
5664,mjw,439
5665,fzr,853
5666,fjb,866
5667,tlt,124
5668,blf,258
5669,tjl,328
5670,jxn,441
5671,wlr,272
5672,ncc,141
5673,ywc,52
5674,fxq,681
5675,wkb,867
5676,xdr,578
5677,pjg,205
5678,xzh,891
5679,hrt,510
5680,blt,165
5681,nwh,215
5682,pth,800
5683,gwh,537
5684,msq,633
5685,cyt,162
5686,wdc,929
5687,wtn,971
5688,zjr,590
5689,fsn,409
5690,jhw,285
5691,hcq,573
5692,lwg,815
5693,zrh,85
5694,pks,600
5695,lcl,567
5696,rhz,789
5697,psn,698
5698,rms,287
5699,zcn,23
5700,szl,958
5701,yfk,750
5702,hyx,53
5703,ztr,845
5704,dyc,498
5705,zmn,799
5706,qwr,120
5707,tkm,928
5708,rmd,88
5709,jdr,813
5710,ydw,282
5711,nxb,750
5712,dks,829
5713,qss,273
5714,srq,592
5715,cdr,363
5716,zmr,3
5717,zks,723
5718,fhl,337
5719,kww,178
5720,lng,483
5721,xcb,298
5722,bzr,495
5723,msy,140
5724,nmn,705
5725,pgm,195
5726,twr,484
5727,pmg,842
5728,xdn,128
5729,ykq,59
5730,bqp,215
5731,tts,468
5732,bsg,268
5733,nzc,265
5734,ftt,587
5735,flx,639
5736,wwb,115
5737,bwm,733
5738,zky,42
5739,dxn,450
5740,hts,302
5741,fmm,179
5742,gcw,659
5743,zkt,955
5744,pnc,632
5745,pmz,588
5746,qqd,395
5747,trk,311
5748,kqp,759
5749,zqh,132
5750,ykx,482
5751,lgx,800
5752,cdd,633
5753,gsb,691
5754,xzl,622
5755,gkq,76
5756,gtt,486
5757,jlc,346
5758,mbc,78
5759,nth,279
5760,xjh,90
5761,sds,280
5762,sss,764
5763,jxp,939
5764,gdg,271
5765,rqb,528
5766,tdl,879
5767,tfy,915
5768,fyj,353
5769,lrt,882
5770,fgf,508
5771,yzd,576
5772,jfg,769
5773,nrf,627
5774,mdt,240
5775,nxs,944
5776,ljz,622
5777,wfs,215
5778,yjy,83
5779,hnc,136
5780,gts,826
5781,mtq,369
5782,zhm,896
5783,ggz,366
5784,mxb,890
5785,nnp,54
5786,ddk,288
5787,nwy,502
5788,knf,356
5789,bth,169
5790,hsg,867
5791,mbj,712
5792,hqk,382
5793,frz,885
5794,ylj,425
5795,rzf,723
5796,jhn,911
5797,kpg,499
5798,qkr,604
5799,ykh,772
5800,jmz,607
5801,nnr,692
5802,lgj,454
5803,ldl,319
5804,tcx,56
5805,bwb,235
5806,jdj,111
5807,yjd,222
5808,ptk,561
5809,xnh,887
5810,sgj,655
5811,qdx,823
5812,ssz,420
5813,yyw,236
5814,dlf,567
5815,dlp,526
5816,pns,799
5817,sjn,758
5818,ynq,982
5819,sgr,428
5820,cqx,316
5821,kjl,385
5822,nhh,62
5823,jht,299
5824,jrb,190
5825,bsw,225
5826,lmq,430
5827,cst,340
5828,gyj,356
5829,bpl,633
5830,xcd,956
5831,tzr,471
5832,zxp,892
5833,tbl,780
5834,yhb,954
5835,hmx,816
5836,gzg,930
5837,rxl,112
5838,sdd,55
5839,dwr,777
5840,nzn,862
5841,qyc,390
5842,hgq,915
5843,spr,910
5844,ztf,291
5845,nkf,114
5846,mfd,828
5847,ykt,611
5848,hbs,295
5849,cln,539
5850,nlr,465
5851,yyl,589
5852,ltj,213
5853,zwr,308
5854,tzq,40
5855,pcd,919
5856,jhw,831
5857,yhg,485
5858,zdk,935
5859,kmf,470
5860,bfd,736
5861,wbr,547
5862,zfk,12
5863,xlx,560
5864,dqf,468
5865,dwt,526
5866,rly,550
5867,gnf,201
5868,ylz,538
5869,znz,226
5870,lrp,411
5871,tmy,841
5872,cmj,553
5873,xtx,485
5874,gsd,769
5875,ygy,234
5876,shp,748
5877,qtf,834
5878,lfp,570
5879,qrh,380
5880,pws,515
5881,bqr,117
5882,jgh,346
5883,ghm,113
5884,wcc,483
5885,ngp,237
5886,wbp,236
5887,hpg,593
5888,njc,434
5889,fkm,211
5890,nkk,226
5891,xjf,701
5892,nsh,478
5893,kfx,469
5894,jzr,475
5895,jkm,58
5896,blm,716
5897,cbk,903
5898,lgk,576
5899,sqb,121
5900,pwy,436
5901,yly,608
5902,chr,524
5903,ddt,190
5904,rjp,828
5905,hrt,674
5906,tkz,584
5907,jnw,915
5908,fbl,795
5909,xfw,23
5910,yxs,892
5911,mlw,440
5912,zwc,735
5913,pfd,944
5914,bkm,599
5915,snr,870
5916,yjt,977
5917,fzk,84
5918,dcb,928
5919,xrl,17
5920,dpg,592
5921,wcj,650
5922,gth,280
5923,yjf,300
5924,shm,457
5925,bsh,621
5926,hms,307
5927,zlt,340
5928,lmp,601
5929,kdh,644
5930,fdd,930
5931,gjh,44
5932,lcj,601
5933,wpf,860
5934,ykk,773
5935,fhl,427
5936,mwt,132
5937,cpd,660
5938,cls,559
5939,nzj,165
5940,hyf,972
5941,mbc,485
5942,hjp,249
5943,fks,195
5944,zlh,916
5945,lrq,783
5946,xmj,326
5947,dsh,722
5948,gws,612
5949,jkp,873
5950,fhz,776
5951,lqw,991
5952,wch,612
5953,gfq,953
5954,xqd,939
5955,nbm,509
5956,wkt,878
5957,dkp,410
5958,gfg,431
5959,dfr,872
5960,qrr,335
5961,zdf,725
5962,rss,275
5963,rbw,306
5964,qlc,463
5965,bkx,325
5966,kgs,612
5967,brx,145
5968,dnp,255
5969,fjx,653
5970,ldg,241
5971,sfc,76
5972,bjp,721
5973,ybc,362
5974,spr,361
5975,gzh,388
5976,qgl,942
5977,dsc,203
5978,pdb,941
5979,bjw,287
5980,dbk,789
5981,klw,449
5982,cwt,600
5983,phl,926
5984,bbp,644
5985,wpt,722
5986,dqs,610
5987,wnc,349
5988,mcn,998
5989,srs,38
5990,pxh,101
5991,xtl,353
5992,wnf,142
5993,rqx,645
5994,txq,261
5995,yyz,495
5996,qrs,11
5997,jll,448
5998,qtz,223
5999,hhm,465
6000,yxw,714
6001,cwt,563
6002,lsl,662
6003,xbh,638
6004,wfl,52
6005,pss,321
6006,gjq,874
6007,mzw,459
6008,nzq,453
6009,gpl,112
6010,zch,749
6011,gff,599
6012,txg,430
6013,hfk,774
6014,bdk,871
6015,sng,826
6016,xxk,646
6017,hxj,788
6018,ygt,453
6019,dff,744
6020,tqx,957
6021,gjl,359
6022,bhq,639
6023,xwm,942
6024,cxl,96
6025,wxp,726
6026,fdc,117
6027,xmm,471
6028,xph,735
6029,yfb,72
6030,gry,90
6031,dpx,305
6032,zrn,829
6033,jdb,276
6034,glt,6
6035,fbm,312
6036,mmd,104
6037,kwk,480
6038,ngm,172
6039,xqp,402
6040,lqn,453
6041,hrc,508
6042,yll,752
6043,pdq,164
6044,wpl,296
6045,xmd,930
6046,kns,624
6047,bll,680
6048,zzj,755
6049,grt,860
6050,zlf,801
6051,qwd,806
6052,qjm,19
6053,ldh,516
6054,wlz,919
6055,ztj,623
6056,nrd,530
6057,zwy,25
6058,xqk,313
6059,jcd,518
6060,wcj,827
6061,xsy,731
6062,dcm,733
6063,nhp,883
6064,gjh,155
6065,cjn,354
6066,bgt,202
6067,lqh,285
6068,qpj,909
6069,tkn,331
6070,ktn,583
6071,yfh,878
6072,wgg,161
6073,mty,722
6074,znk,198
6075,xhj,292
6076,gpx,923
6077,yqh,894
6078,mfy,870
6079,sls,152
6080,wgp,272
6081,nny,71
6082,xkx,419
6083,yrp,307
6084,cdp,869
6085,kxz,618
6086,xlt,656
6087,hks,397
6088,ngx,773
6089,zdx,842
6090,jjc,52
6091,lqh,240
6092,gms,706
6093,mbb,394
6094,cnb,353
6095,pwk,854
6096,wxc,759
6097,kqr,854
6098,qhs,328
6099,rrb,445
6100,wwl,313
6101,cpj,901
6102,sxl,847
6103,lfz,605
6104,tjg,996
6105,ksn,370
6106,gkg,183
6107,bgy,77
6108,xnt,53
6109,mgz,539
6110,cjp,396
6111,tjb,145
6112,mww,701
6113,xrr,723
6114,kjn,196
6115,jmy,39
6116,kls,313
6117,ymn,118
6118,lfs,20
6119,hnj,576
6120,dlc,112
6121,qmn,535
6122,jwn,658
6123,hcf,949
6124,qxb,314
6125,ntp,135
6126,zff,625
6127,xcz,50
6128,ywr,162
6129,qpd,468
6130,bfk,63
6131,ksx,901
6132,sfp,771
6133,qsd,844
6134,bzp,900
6135,dyn,974
6136,qfw,304
6137,fdn,269
6138,kml,604
6139,qdg,594
6140,pmr,684
6141,jpx,274
6142,cbx,918
6143,pjw,587
6144,cjh,721
6145,wpd,971
6146,ghf,547
6147,jhn,449
6148,wpy,586
6149,btj,555
6150,dnh,336
6151,ynz,730
6152,fbz,994
6153,wmk,88
6154,dxy,608
6155,nhm,470
6156,ykw,812
6157,wcn,429
6158,ydt,818
6159,dkb,943
6160,mjx,593
6161,bwf,751
6162,yfs,100
6163,mmn,158
6164,scp,405
6165,xdp,310
6166,qmc,377
6167,pnj,333
6168,mwg,891
6169,bbk,360
6170,ljp,826
6171,crh,170
6172,pjy,511
6173,qyx,668
6174,tmx,663
6175,rjn,592
6176,fwm,575
6177,lds,978
6178,lwg,476
6179,mgn,278
6180,fmy,670
6181,lhw,972
6182,dkd,650
6183,zfn,321
6184,snn,777
6185,jlt,516
6186,gdb,39
6187,jcb,286
6188,prc,611
6189,xsm,837
6190,ssn,628
6191,whq,833
6192,qxf,103
6193,mdp,113
6194,rsk,652
6195,gty,455
6196,hbs,528
6197,hll,963
6198,dyz,803
6199,jgs,356
6200,mnh,518
6201,klb,164
6202,mpn,577
6203,rnr,506
6204,ycs,301
6205,bwh,208
6206,qkf,786
6207,sqz,766
6208,pln,674
6209,xnk,219
6210,tdd,886
6211,wtx,954
6212,cfd,73
6213,rsp,844
6214,psn,521
6215,ggq,919
6216,dzp,595
6217,zlg,151
6218,pwj,280
6219,xyc,530
6220,xnm,611
6221,pmd,464
6222,lpt,823
6223,lmc,609
6224,bll,355
6225,ryq,661
6226,yjm,315
6227,msr,924
6228,tlc,934
6229,sfh,657
6230,fth,557
6231,gdc,208
6232,xzz,304
6233,bgd,615
6234,ctf,210
6235,cdw,889
6236,lwm,131
6237,ljw,718
6238,xyg,93
6239,jdm,259
6240,rbf,54
6241,fgb,943
6242,tml,732
6243,msq,665
6244,jrl,572
6245,qkj,485
6246,smh,91
6247,pmm,330
6248,pwn,552
6249,sdd,235
6250,jxt,262
6251,ygd,600
6252,jhg,620
6253,czx,722
6254,nzd,620
6255,nzg,253
6256,cdn,447
6257,rtp,215
6258,ync,343
6259,qkw,232
6260,bdd,692
6261,zmz,920
6262,srw,56
6263,qnk,638
6264,yfj,797
6265,xzb,833
6266,jyg,943
6267,hzr,794
6268,sdz,603
6269,zrd,113
6270,syt,382
6271,cfp,573
6272,jps,913
6273,dxd,374
6274,kzp,162
6275,nkf,423
6276,jhr,272
6277,pft,397
6278,nqn,856
6279,zbx,549
6280,nnn,139
6281,qpj,637
6282,cwf,371
6283,qnm,817
6284,lxx,240
6285,yqx,683
6286,prx,718
6287,rrn,185
6288,ptk,818
6289,fqd,810
6290,gll,201
6291,yyp,952
6292,lgf,871
6293,thb,387
6294,myk,660
6295,ffn,714
6296,btp,175
6297,fxx,116
6298,lph,103
6299,ljn,327
6300,mxz,728
6301,wxr,776
6302,mzs,760
6303,pkx,286
6304,lfr,29
6305,xpm,194
6306,rgh,417
6307,xtd,697
6308,qfn,11
6309,xxl,962
6310,gbk,849
6311,lst,167
6312,nqc,151
6313,szd,964
6314,ljp,449
6315,cfx,357
6316,rqz,451
6317,rkd,525
6318,lpw,148
6319,ltw,868
6320,rtw,827
6321,xbw,357
6322,bkm,982
6323,pml,378
6324,ytx,656
6325,ybb,449
6326,qqs,725
6327,wbr,496
6328,bsh,642
6329,rbn,300
6330,xqh,830
6331,tht,901
6332,ylz,315
6333,htn,336
6334,ffg,903
6335,fkm,892
6336,skf,953
6337,wwf,546
6338,zqp,698
6339,jjr,465
6340,lqh,521
6341,mlq,593
6342,hrx,869
6343,tyb,236
6344,byh,335
6345,trc,540
6346,jtc,840
6347,jlk,127
6348,pxd,801
6349,xff,213
6350,tws,405
6351,kdg,226
6352,qsb,223
6353,tbt,342
6354,qsx,313
6355,jth,373
6356,cty,268
6357,gms,329
6358,nmj,866
6359,gzt,46
6360,rdp,279
6361,ddd,959
6362,hzk,166
6363,bdl,113
6364,jrb,876
6365,czd,12
6366,dhy,285
6367,yxt,857
6368,bsg,317
6369,cbr,133
6370,rdf,858
6371,fpd,249
6372,wtc,56
6373,cwn,404
6374,xmx,960
6375,bsz,756
6376,rnt,970
6377,cyt,937
6378,rnw,852
6379,swj,128
6380,hjq,305
6381,wfm,272
6382,ljz,253
6383,zzn,164
6384,xsc,996
6385,plk,769
6386,hbk,303
6387,yfk,104
6388,jhn,171
6389,nmb,324
6390,hqs,763
6391,syp,312
6392,xds,696
6393,lyl,57
6394,dlx,543
6395,ttj,640
6396,kkf,638
6397,cxw,61
6398,rmq,126
6399,lcc,585
6400,rgj,366
6401,hrg,477
6402,fdb,877
6403,AMJ,115
6404,xxt,753
6405,dpw,847
6406,bck,813
6407,qzm,94
6408,qxr,735
6409,gkt,355
6410,rtt,433
6411,wnp,291
6412,fsr,599
6413,bdp,642
6414,pnj,109
6415,wbs,186
6416,dqr,994
6417,pmf,349
6418,gsq,519
6419,wxj,67
6420,wgc,282
6421,jwz,238
6422,jgs,356
6423,msg,945
6424,kqj,969
6425,hbt,199
6426,mbw,245
6427,frc,207
6428,lrg,532
6429,ypy,282
6430,pgy,78
6431,zsf,360
6432,wgj,270
6433,frn,360
6434,cpd,304
6435,rhj,248
6436,hxx,51
6437,mwq,404
6438,tqw,398
6439,ppr,566
6440,mzk,698
6441,plj,748
6442,xxc,142
6443,lhg,191
6444,cct,27
6445,sll,902
6446,xkr,966
6447,hgk,904
6448,kks,617
6449,xrg,244
6450,dqt,721
6451,htd,614
6452,pzn,933
6453,qmt,12
6454,xly,59
6455,mtp,986
6456,fpx,687
6457,wyw,571
6458,glc,132
6459,bfy,850
6460,xbj,605
6461,crw,15
6462,gsc,571
6463,ptj,824
6464,gxy,947
6465,yhk,911
6466,hcw,788
6467,cyb,222
6468,fpq,399
6469,wxp,234
6470,xmf,641
6471,htk,596
6472,lxf,331
6473,dwc,99
6474,mxb,103
6475,bfz,444
6476,yjq,570
6477,tjq,484
6478,spd,832
6479,gnh,804
6480,sfg,547
6481,qhw,618
6482,mwb,272
6483,tkn,651
6484,xml,233
6485,rqq,459
6486,jnb,488
6487,khd,958
6488,ghd,407
6489,kkx,452
6490,sgg,881
6491,fwh,768
6492,gwz,511
6493,gpf,347
6494,ygf,333
6495,ypd,740
6496,sjd,983
6497,hyl,304
6498,jbt,505
6499,bxj,591
6500,lkz,790
6501,xtq,878
6502,ptk,122
6503,hkt,80
6504,nqm,81
6505,pkr,620
6506,kyx,325
6507,dpd,209
6508,jrn,574
6509,rkh,226
6510,xfw,750
6511,jxz,176
6512,mrg,418
6513,wgp,530
6514,qmp,25
6515,lfm,751
6516,zrf,777
6517,mst,744
6518,pbk,227
6519,jnm,628
6520,lqn,76
6521,lhl,392
6522,xpr,828
6523,zlr,220
6524,cxt,37
6525,kym,74
6526,nmd,571
6527,txz,375
6528,ddz,956
6529,wdf,505
6530,mql,942
6531,mxw,83
6532,gbx,52
6533,mmb,215
6534,nkq,755
6535,cgb,603
6536,kwd,310
6537,szg,688
6538,hmy,166
6539,mcf,810
6540,skr,279
6541,ysg,743
6542,syf,578
6543,pmd,235
6544,txg,729
6545,mwc,417
6546,snp,672
6547,qqq,603
6548,qbg,468
6549,ybl,328
6550,dhj,719
6551,hwr,979
6552,pmp,369
6553,hdn,863
6554,ffk,804
6555,trr,332
6556,thg,808
6557,syq,974
6558,pky,11
6559,ymb,453
6560,rsm,806
6561,mkf,490
6562,ntc,308
6563,kjk,111
6564,gdc,253
6565,lsw,513
6566,fjb,674
6567,wnx,670
6568,msr,629
6569,rkq,372
6570,xfx,513
6571,whk,864
6572,czq,305
6573,kls,165
6574,sqm,202
6575,qps,318
6576,kfj,191
6577,sth,857
6578,bhg,415
6579,ckp,127
6580,kdn,472
6581,fby,837
6582,fsz,394
6583,tnz,208
6584,fsg,862
6585,lzx,371
6586,fwm,854
6587,pbc,463
6588,wgp,383
6589,jtp,111
6590,mxw,58
6591,ndy,395
6592,zyx,771
6593,qcs,201
6594,cfw,656
6595,dwy,355
6596,ppm,406
6597,tqj,988
6598,wtn,85
6599,qmz,429
6600,crg,840
6601,wdn,815
6602,xjr,735
6603,fmc,584
6604,mlb,642
6605,bjr,6
6606,bgd,979
6607,rpw,248
6608,wqr,690
6609,jyh,774
6610,pkz,531
6611,bdp,768
6612,yth,463
6613,nrc,665
6614,gsd,190
6615,xyg,693
6616,kgc,371
6617,jyk,8
6618,fhw,523
6619,klw,837
6620,frw,493
6621,hpr,886
6622,wkr,773
6623,cxt,31
6624,tlq,89
6625,fsf,250
6626,grf,870
6627,nwq,801
6628,hlf,365
6629,wcl,412
6630,jsn,671
6631,dsm,341
6632,xqs,177
6633,kyr,395
6634,kjf,81
6635,rlm,969
6636,gnm,747
6637,gnk,2
6638,bpq,614
6639,wqs,525
6640,tzc,25
6641,hfh,455
6642,ncm,697
6643,qlt,497
6644,llc,18
6645,ywq,567
6646,qcd,775
6647,zgw,893
6648,zjs,873
6649,wgq,878
6650,pfw,533
6651,kql,49
6652,pyg,291
6653,rzx,632
6654,xpt,624
6655,dlz,798
6656,dmt,57
6657,mts,958
6658,xgc,419
6659,gmc,126
6660,zdr,61
6661,lxq,672
6662,zqk,189
6663,tmb,321
6664,bjy,468
6665,xcb,108
6666,rgn,761
6667,pfl,449
6668,lqr,870
6669,wms,795
6670,nlc,198
6671,hbt,247
6672,gtb,80
6673,fqz,641
6674,kqz,55
6675,wyw,441
6676,cql,264
6677,qsz,381
6678,tyk,630
6679,qrw,730
6680,skg,799
6681,pkb,524
6682,dmx,99
6683,nnr,894
6684,kgq,80
6685,bsc,954
6686,sqx,326
6687,nnf,674
6688,hzp,504
6689,ffs,721
6690,gxk,352
6691,ssg,764
6692,kmk,513
6693,wyh,481
6694,lbt,965
6695,dks,495
6696,lkk,5
6697,wsh,696
6698,jrm,339
6699,ndc,843
6700,hgk,954
6701,wmq,113
6702,tzm,952
6703,xmf,587
6704,cwf,81
6705,lfy,257
6706,kdq,135
6707,pgw,651
6708,pbf,470
6709,lby,555
6710,qcp,548
6711,dls,628
6712,yjz,389
6713,mrw,816
6714,srj,753
6715,cyb,382
6716,tjn,980
6717,nbm,527
6718,pbm,562
6719,fmt,861
6720,myp,643
6721,thn,762
6722,qxp,931
6723,tzh,542
6724,kbw,891
6725,jgp,974
6726,qzj,855
6727,wwq,760
6728,hkp,996
6729,txz,490
6730,wwt,65
6731,wyz,856
6732,jgs,12
6733,cck,268
6734,wgh,966
6735,scc,955
6736,zdt,44
6737,wph,805
6738,ymh,669
6739,dqy,659
6740,npg,442
6741,hzm,394
6742,mzz,351
6743,kwd,975
6744,zkk,864
6745,chd,669
6746,bhb,59
6747,hrf,763
6748,ncz,911
6749,lmp,697
6750,rkm,105
6751,brn,304
6752,lkj,915
6753,wnf,238
6754,ytn,265
6755,tbl,716
6756,hhl,56
6757,pjp,263
6758,htg,915
6759,jxl,778
6760,fpm,450
6761,dpc,966
6762,yzm,550
6763,rmg,842
6764,bpt,902
6765,fhm,95
6766,mql,593
6767,fks,673
6768,twc,555
6769,njj,836
6770,wjm,378
6771,jrt,650
6772,jhm,728
6773,rbl,51
6774,xql,294
6775,blm,359
6776,fzw,436
6777,shh,642
6778,kbg,89
6779,twz,163
6780,rqb,44
6781,qnn,507
6782,dxf,164
6783,sjk,621
6784,fyc,101
6785,yjf,735
6786,gmh,890
6787,wbs,243
6788,zxd,906
6789,lgy,101
6790,ktd,781
6791,mpr,893
6792,xgn,973
6793,kww,973
6794,mks,848
6795,dsr,100
6796,jcr,673
6797,kcs,77
6798,krw,834
6799,crz,646
6800,sqw,520
6801,kyl,611
6802,swg,684
6803,brp,93
6804,mzx,7
6805,mct,904
6806,lpz,298
6807,clm,767
6808,xfl,932
6809,jzy,615
6810,dkr,755
6811,gqm,885
6812,bkf,864
6813,nzw,285
6814,hfl,109
6815,ybw,670
6816,frt,262
6817,zqx,521
6818,mfq,236
6819,sjj,273
6820,yyq,481
6821,npd,712
6822,hsq,869
6823,ypy,932
6824,cfy,230
6825,mdl,659
6826,cfr,233
6827,lbw,167
6828,jxj,14
6829,pcn,905
6830,gkd,509
6831,bgm,439
6832,clq,833
6833,djp,728
6834,hgf,346
6835,cgy,293
6836,kcs,809
6837,ntr,929
6838,gbz,275
6839,cnn,47
6840,pnt,116
6841,hlj,697
6842,pxy,165
6843,djr,45
6844,bkd,23
6845,rcx,928
6846,twf,654
6847,tzf,847
6848,qjz,888
6849,rsx,52
6850,ffm,611
6851,jpk,964
6852,lht,583
6853,kps,569
6854,mpx,660
6855,wyd,678
6856,pbl,657
6857,cyg,368
6858,wtr,671
6859,njk,485
6860,csy,946
6861,dpf,583
6862,ftt,37
6863,ccx,918
6864,qbh,84
6865,ppn,639
6866,fkg,219
6867,hxh,954
6868,hcz,48
6869,kzm,637
6870,xkg,932
6871,txz,552
6872,dwj,677
6873,zcj,380
6874,bss,955
6875,dpp,497
6876,cxf,795
6877,jld,661
6878,gcl,811
6879,qcj,484
6880,cft,134
6881,jtf,315
6882,mjc,205
6883,csy,311
6884,wdy,35
6885,jsm,259
6886,fwm,268
6887,cdd,954
6888,dkn,424
6889,bcr,645
6890,nwb,713
6891,byw,911
6892,ygq,928
6893,zxq,685
6894,zjh,379
6895,mcx,445
6896,zkb,709
6897,cdn,844
6898,rtq,313
6899,dfj,520
6900,gng,414
6901,bpb,716
6902,kcn,807
6903,xls,572
6904,qwl,129
6905,yrt,577
6906,ynd,411
6907,hbq,283
6908,qwj,26
6909,dpb,71
6910,bxr,751
6911,zwm,5
6912,xpp,838
6913,btd,543
6914,ltt,96
6915,bkf,985
6916,xxc,386
6917,zhr,855
6918,bnc,134
6919,nsm,747
6920,zct,940
6921,tny,393
6922,rxq,116
6923,ypq,982
6924,rjf,422
6925,xky,60
6926,hsy,844
6927,xgs,50
6928,cwt,46
6929,nqr,836
6930,tjd,241
6931,gfq,569
6932,tcw,552
6933,xxp,720
6934,sbg,120
6935,gzn,856
6936,srp,887
6937,ygh,821
6938,cjq,793
6939,pcn,508
6940,fjp,990
6941,cqg,997
6942,yrt,169
6943,nqj,159
6944,rsm,154
6945,tpw,965
6946,nls,430
6947,wsk,441
6948,jbz,473
6949,tmx,954
6950,ywt,873
6951,tmr,641
6952,lmw,38
6953,ggw,543
6954,kdn,826
6955,jff,130
6956,pcg,539
6957,ygh,549
6958,tnl,237
6959,dzn,659
6960,xmd,970
6961,wgp,700
6962,wsz,444
6963,mls,620
6964,pzt,904
6965,yqf,814
6966,bdb,160
6967,bld,439
6968,qbx,721
6969,gcc,290
6970,bxd,866
6971,hjx,214
6972,nzx,162
6973,tmj,930
6974,tql,747
6975,pqr,400
6976,tgf,181
6977,swm,200
6978,mfr,555
6979,hrj,812
6980,rsq,378
6981,wsd,982
6982,nnp,534
6983,rnt,939
6984,lyb,447
6985,rcg,924
6986,ndx,757
6987,jwq,619
6988,htm,738
6989,lrq,296
6990,dbw,488
6991,cnk,1000
6992,yln,699
6993,kbm,630
6994,rrn,730
6995,wdl,849
6996,kmz,558
6997,dfh,636
6998,lsx,355
6999,tls,59
7000,mlm,579
7001,xbj,985
7002,wpt,223
7003,tjj,709
7004,jpb,651
7005,nrb,841
7006,dpz,5
7007,pxk,180
7008,szs,110
7009,gfg,9
7010,qzg,11
7011,dhp,1000
7012,cbn,909
7013,yld,641
7014,xdh,464
7015,xnb,838
7016,ghn,212
7017,hzm,567
7018,bfs,901
7019,rqw,831
7020,pby,224
7021,hbz,931
7022,zzy,922
7023,jyc,230
7024,dnx,103
7025,ljx,685
7026,jts,690
7027,xxq,873
7028,nfg,973
7029,chk,471
7030,nfg,254
7031,xjb,578
7032,jgc,348
7033,zbq,176
7034,lhg,444
7035,pqs,405
7036,zxg,258
7037,cts,721
7038,cdq,380
7039,grh,538
7040,lcn,808
7041,ttz,711
7042,bkp,153
7043,sqz,128
7044,pfr,416
7045,bqr,911
7046,blz,628
7047,bjz,363
7048,tcp,504
7049,nqs,824
7050,msw,507
7051,rkj,919
7052,ncn,810
7053,slt,289
7054,wrl,933
7055,xqj,324
7056,dgd,982
7057,qfk,958
7058,hbz,576
7059,xmw,71
7060,cry,938
7061,dqj,58
7062,dqd,287
7063,tpf,349
7064,bgs,569
7065,wlh,348
7066,xhx,913
7067,gyz,262
7068,krm,729
7069,zmk,381
7070,cyg,315
7071,qzr,627
7072,qwd,870
7073,ttn,542
7074,skx,49
7075,hkw,831
7076,pcc,286
7077,tcw,729
7078,hrp,591
7079,kqp,122
7080,fsn,401
7081,bzg,335
7082,nyf,685
7083,yff,817
7084,crm,318
7085,rjm,440
7086,mcn,575
7087,scs,133
7088,qcx,871
7089,htd,924
7090,knk,722
7091,mwh,597
7092,grj,191
